[DEBUG] 2014-09-05 17:26:21,477 ==> Logging Provider: org.jboss.logging.Log4jLoggerProvider
, java.vm.specification.vendor=Oracle Corporation, user.variant=, os.name=Windows XP, sun.jnu.encoding=Cp1252, hibernate.connection.zeroDateTimeBehavior=convertToNull, java.library.path=C:\Archivos de programa\Java\jdk1.7.0_65\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\oraclexe\app\oracle\product\11.2.0\server\bin;;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\Archivos de programa\TortoiseSVN\bin;C:\SDKs\jdk-1.6\bin;C:\Tools\apache-maven-3.2.2\bin;C:\Tools\mysql-5.6\MySQL Server 5.6\bin;., java.specification.name=Java Platform API Specification, java.class.version=51.0, sun.management.compiler=HotSpot Client Compiler, os.version=5.1, user.home=C:\Documents and Settings\operador, user.timezone=America/Mexico_City, java.awt.printerjob=sun.awt.windows.WPrinterJob, file.encoding=Cp1252, java.specification.version=1.7, hibernate.connection.driver_class=oracle.jdbc.OracleDriver, java.class.path=C:\Proyectos\CirculoCredito\CargoRecurrenteService\target\classes;C:\Documents and Settings\operador\.m2\repository\log4j\log4j\1.2.17\log4j-1.2.17.jar;C:\Documents and Settings\operador\.m2\repository\cn\guoyukun\jdbc\oracle-ojdbc6\11.2.0.3.0\oracle-ojdbc6-11.2.0.3.0.jar;C:\Documents and Settings\operador\.m2\repository\org\hibernate\hibernate-entitymanager\4.1.8.Final\hibernate-entitymanager-4.1.8.Final.jar;C:\Documents and Settings\operador\.m2\repository\org\jboss\logging\jboss-logging\3.1.0.GA\jboss-logging-3.1.0.GA.jar;C:\Documents and Settings\operador\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.1_spec\1.0.0.Final\jboss-transaction-api_1.1_spec-1.0.0.Final.jar;C:\Documents and Settings\operador\.m2\repository\dom4j\dom4j\1.6.1\dom4j-1.6.1.jar;C:\Documents and Settings\operador\.m2\repository\org\hibernate\hibernate-core\4.1.8.Final\hibernate-core-4.1.8.Final.jar;C:\Documents and Settings\operador\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Documents and Settings\operador\.m2\repository\org\hibernate\javax\persistence\hibernate-jpa-2.0-api\1.0.1.Final\hibernate-jpa-2.0-api-1.0.1.Final.jar;C:\Documents and Settings\operador\.m2\repository\org\javassist\javassist\3.15.0-GA\javassist-3.15.0-GA.jar;C:\Documents and Settings\operador\.m2\repository\org\hibernate\common\hibernate-commons-annotations\4.0.1.Final\hibernate-commons-annotations-4.0.1.Final.jar;C:\Documents and Settings\operador\.m2\repository\unknown\binary\hibernate-jpa-2.0-api-1.0.1.Final\SNAPSHOT\hibernate-jpa-2.0-api-1.0.1.Final-SNAPSHOT.jar, user.name=operador, hibernate.bytecode.use_reflection_optimizer=false, hibernate.show_sql=true, java.vm.specification.version=1.7, sun.java.command=com.maxcom.mpm.dao.impl.BitacoraDaoImpl, java.home=C:\Archivos de programa\Java\jdk1.7.0_65\jre, sun.arch.data.model=32, hibernate.connection.url=jdbc:oracle:thin:@172.16.4.50:1521:maxdb01, hibernate.dialect=org.hibernate.dialect.OracleDialect, user.language=es, java.specification.vendor=Oracle Corporation, awt.toolkit=sun.awt.windows.WToolkit, java.vm.info=mixed mode, sharing, java.version=1.7.0_65, java.ext.dirs=C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, sun.boot.class.path=C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\resources.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\rt.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\sunrsasign.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\jsse.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\jce.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\charsets.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\lib\jfr.jar;C:\Archivos de programa\Java\jdk1.7.0_65\jre\classes, java.vendor=Oracle Corporation, file.separator=\, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, sun.io.unicode.encoding=UnicodeLittle, sun.cpu.endian=little, sun.desktop=windows, sun.cpu.isalist=pentium_pro+mmx pentium_pro pentium+mmx pentium i486 i386 i86}
    [DEBUG] 2014-09-05 17:26:25,163 ==> Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
    [DEBUG] 2014-09-05 17:26:25,663 ==> Preparing to build session factory with filters : {}
    [TRACE] 2014-09-05 17:26:25,663 ==> Starting secondPassCompile() processing
    [DEBUG] 2014-09-05 17:26:26,354 ==> Processing hbm.xml files
    [DEBUG] 2014-09-05 17:26:26,525 ==> Mapping class: com.maxcom.mpm.model.MpmCestados -> MPM_CESTADOS
    [DEBUG] 2014-09-05 17:26:26,565 ==> Mapped property: idEstado -> ID_ESTADO
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: mpmCnotificaciones -> ID_NOTIFICACION
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: nombre -> NOMBRE
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: estadoFinal -> ESTADO_FINAL
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,585 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmTcobranzaSaps
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmTprocesoses
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmTlotesCargoAutomaticos
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapping class: com.maxcom.mpm.model.MpmCgruposCobranza -> MPM_CGRUPOS_COBRANZA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: idGrupoCobranza -> ID_GRUPO_COBRANZA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: nombreCorto -> NOMBRE_CORTO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmCmarcasTarjetases
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmCtiposCuentases
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapping class: com.maxcom.mpm.model.MpmCmarcasTarjetas -> MPM_CMARCAS_TARJETAS
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: idMarcaTarjeta -> ID_MARCA_TARJETA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmCgruposCobranza -> ID_GRUPO_COBRANZA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: nombreCorto -> NOMBRE_CORTO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapping class: com.maxcom.mpm.model.MpmCnotificaciones -> MPM_CNOTIFICACIONES
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: idNotificacion -> ID_NOTIFICACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmCtiposNotificaciones -> ID_TIPO_NOTIFICACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: subject -> SUBJECT
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: body -> BODY
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,595 ==> Mapped property: mpmCestadoses
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapping class: com.maxcom.mpm.model.MpmCrespuestasCargos -> MPM_CRESPUESTAS_CARGOS
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: idRespuestaCargo -> ID_RESPUESTA_CARGO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: mpmCtiposRespuestas -> ID_TIPO_RESPUESTA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: origen -> ORIGEN
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: accionReintento -> ACCION_REINTENTO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapping class: com.maxcom.mpm.model.MpmCtiposCuentas -> MPM_CTIPOS_CUENTAS
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: idTipoCuenta -> ID_TIPO_CUENTA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: mpmCgruposCobranza -> ID_GRUPO_COBRANZA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapping class: com.maxcom.mpm.model.MpmCtiposNotificaciones -> MPM_CTIPOS_NOTIFICACIONES
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: idTipoNotificacion -> ID_TIPO_NOTIFICACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: prefijo -> PREFIJO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: postfijo -> POSTFIJO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: tipoMail -> TIPO_MAIL
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: mpmCnotificacioneses
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapping class: com.maxcom.mpm.model.MpmCtiposRespuestas -> MPM_CTIPOS_RESPUESTAS
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: idTipoRespuesta -> ID_TIPO_RESPUESTA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: siglas -> SIGLAS
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: descripcion -> DESCRIPCION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: reintento -> REINTENTO
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:26,605 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: activo -> ACTIVO
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: mpmCrespuestasCargoses
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapping class: com.maxcom.mpm.model.MpmTcobranzaSap -> MPM_TCOBRANZA_SAP
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: idCobranza -> ID_COBRANZA
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: mpmCestados -> ID_ESTADO
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: producto -> PRODUCTO
    [DEBUG] 2014-09-05 17:26:27,035 ==> Mapped property: componente -> COMPONENTE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: periodo -> PERIODO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: idsap -> IDSAP
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: observaciones -> OBSERVACIONES
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapping class: com.maxcom.mpm.model.MpmTcobranzaSapDeta -> MPM_TCOBRANZA_SAP_DETA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: idCobranzadeta -> ID_COBRANZADETA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCtiposCuentas -> ID_TIPO_CUENTA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCrespuestasCargos -> ID_RESPUESTA_CARGO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTcobranzaSap -> ID_COBRANZA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCmarcasTarjetas -> ID_MARCA_TARJETA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCestados -> ID_ESTADO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTlotesCargoAutomatico -> ID_LOTE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: referencia -> REFERENCIA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: nombreCliente -> NOMBRE_CLIENTE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: cuenta -> CUENTA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: importe -> IMPORTE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: email -> EMAIL
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: entidadFinanciera -> ENTIDAD_FINANCIERA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaRespuesta -> FECHA_RESPUESTA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaNotificacion -> FECHA_NOTIFICACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: acuseSap -> ACUSE_SAP
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapping class: com.maxcom.mpm.model.MpmTlotesCargoAutomatico -> MPM_TLOTES_CARGO_AUTOMATICO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: idLote -> ID_LOTE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTprocesos -> ID_PROCESO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCestados -> ID_ESTADO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: nombreArchivo -> NOMBRE_ARCHIVO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: cantidadCargos -> CANTIDAD_CARGOS
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaRespuesta -> FECHA_RESPUESTA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapping class: com.maxcom.mpm.model.MpmTprocesos -> MPM_TPROCESOS
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: idProceso -> ID_PROCESO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmCestados -> ID_ESTADO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: tipoProceso -> TIPO_PROCESO
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaIniGen -> FECHA_INI_GEN
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaCierre -> FECHA_CIERRE
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: creadoPor -> CREADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaCreacion -> FECHA_CREACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: sistema -> SISTEMA
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: modificadoPor -> MODIFICADO_POR
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaModificacion -> FECHA_MODIFICACION
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: fechaFinGen -> FECHA_FIN_GEN
    [DEBUG] 2014-09-05 17:26:27,045 ==> Mapped property: mpmTlotesCargoAutomaticos
    [DEBUG] 2014-09-05 17:26:27,045 ==> Process annotated classes
    [DEBUG] 2014-09-05 17:26:27,055 ==> Processing fk mappings (*ToOne and JoinedSubclass)
    [DEBUG] 2014-09-05 17:26:27,055 ==> Processing extends queue
    [DEBUG] 2014-09-05 17:26:27,055 ==> Processing extends queue
    [DEBUG] 2014-09-05 17:26:27,055 ==> Processing collection mappings
    [DEBUG] 2014-09-05 17:26:27,055 ==> Second pass for collection: com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSaps
    [DEBUG] 2014-09-05 17:26:27,055 ==> Mapping collection: com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSaps -> MPM_TCOBRANZA_SAP
